run_file,tag,step,wall_time,value,type
events.out.tfevents.1776294211.15e97987a4b5.21254.0,train/loss,5,1776294500.0200124,1.6440675258636475,scalar
events.out.tfevents.1776294211.15e97987a4b5.21254.0,train/loss,10,1776294786.9299772,1.5747344493865967,scalar
events.out.tfevents.1776294211.15e97987a4b5.21254.0,train/loss,15,1776295092.9793272,1.3148292303085327,scalar
events.out.tfevents.1776294211.15e97987a4b5.21254.0,train/loss,20,1776295380.9853008,0.9214867353439331,scalar
events.out.tfevents.1776294211.15e97987a4b5.21254.0,train/loss,25,1776295680.8475587,0.6009891629219055,scalar
events.out.tfevents.1776294211.15e97987a4b5.21254.0,train/loss,30,1776295965.7493432,0.4200206696987152,scalar
events.out.tfevents.1776294211.15e97987a4b5.21254.0,train/loss,35,1776296264.6620865,0.3599010407924652,scalar
events.out.tfevents.1776294211.15e97987a4b5.21254.0,train/loss,40,1776296556.975759,0.3182290494441986,scalar
events.out.tfevents.1776294211.15e97987a4b5.21254.0,train/loss,45,1776296859.4412456,0.2960936427116394,scalar
events.out.tfevents.1776294211.15e97987a4b5.21254.0,train/loss,50,1776297151.49739,0.2868267893791199,scalar
events.out.tfevents.1776294211.15e97987a4b5.21254.0,train/loss,55,1776297454.5194519,0.27614468336105347,scalar
events.out.tfevents.1776294211.15e97987a4b5.21254.0,train/loss,60,1776297746.4994357,0.27276140451431274,scalar
events.out.tfevents.1776294211.15e97987a4b5.21254.0,train/loss,65,1776298048.6442904,0.26495233178138733,scalar
events.out.tfevents.1776294211.15e97987a4b5.21254.0,train/loss,70,1776298334.0793047,0.2629680931568146,scalar
events.out.tfevents.1776294211.15e97987a4b5.21254.0,train/loss,75,1776298629.440693,0.2538072466850281,scalar
events.out.tfevents.1776294211.15e97987a4b5.21254.0,train/loss,80,1776298916.3569808,0.254995733499527,scalar
events.out.tfevents.1776294211.15e97987a4b5.21254.0,train/loss,85,1776299214.524326,0.25042441487312317,scalar
events.out.tfevents.1776294211.15e97987a4b5.21254.0,train/loss,90,1776299499.526881,0.24987435340881348,scalar
events.out.tfevents.1776294211.15e97987a4b5.21254.0,train/loss,95,1776299798.8906684,0.24505937099456787,scalar
events.out.tfevents.1776294211.15e97987a4b5.21254.0,train/loss,100,1776300086.0003116,0.24370817840099335,scalar
events.out.tfevents.1776294211.15e97987a4b5.21254.0,train/loss,105,1776300391.0263326,0.24454531073570251,scalar
events.out.tfevents.1776294211.15e97987a4b5.21254.0,train/loss,110,1776300682.6527803,0.24173656105995178,scalar
